Backoff;CC;KTPS;NO HT;Numa Distance;Remote New-Order;Remote Payment;Small Relations;Threads;Warehouses;abort_cnt;cycle_detect;deadlock_cnt;debug1;debug2;debug3;debug4;debug5;dl_detect_time;dl_wait_time;latency;run_time;time_abort;time_cleanup;time_index;time_man;time_query;time_ts_alloc;time_wait;txn_cnt
0;MVCC;35277.181709847544;False;Remote;1.0;15.0;False;1568;1568;2960;0;0;837857608.0;0.0;1576088697887.0;592601896183.0001;102.405438;0.0;0.0;4.4e-05;5917.007738;0.8298549999999999;827.646968;508.134928;3746.053568;4.355929;3.9154980000000004;0.6819609999999999;133122039
0;MVCC;34967.34480393217;False;Remote;5.0;19.0;False;1568;1568;11365;0;0;841788344.0;0.0;1518564600603.0;590624665600.0;95.70613900000001;0.0;0.0;4.5e-05;5878.46031;3.7501339999999996;847.5759710000001;509.76452300000005;3707.431454;4.253687;3.7685660000000003;3.087293;131093207
0;MVCC;35226.7703744256;False;Remote;25.0;36.0;False;1568;1568;49648;0;0;807175310.0;0.0;1550353847190.0002;583779483635.0001;86.759039;0.0;0.0;4.5e-05;5895.093221;8.032974000000001;823.605731;523.8935150000001;3693.34305;4.104381;3.879439;6.966094;132439474
0;NO WAIT;44441.60378078605;False;Remote;1.0;15.0;False;1568;1568;21575;0;0;874842085.0;0.0;27511420835.0;0.0;59.83459499999999;0.0;0.0;3.5e-05;4729.043262;0.483545;69.581289;382.41018399999996;1829.0239809999998;5.854103;0.0;0.0;134034609
0;NO WAIT;43848.98823089135;False;Remote;5.0;19.0;False;1568;1568;66349;0;0;871795058.0;0.0;29351460252.0;0.0;61.868801;0.0;0.0;3.6e-05;4735.771392000001;1.860139;70.729449;393.989801;1862.291134;5.5621410000000004;0.0;0.0;132435449
0;NO WAIT;44476.37783190243;False;Remote;25.0;36.0;False;1568;1568;373264;0;0;876286050.0;0.0;27875253194.0;0.0;60.794869999999996;0.0;0.0;3.5e-05;4784.735996;8.145508;71.730665;420.976727;1859.4005300000001;5.312533999999999;0.0;0.0;135719213
0;SILO;37287.174359610166;False;Remote;1.0;15.0;False;1568;1568;7945;0;0;841994082.0;0.0;13255282730.0;0.0;7.617067;0.0;0.0;4.2e-05;5858.829393;7.300822999999999;611.965096;540.3867339999999;2239.956148;4.147061;0.0;0.0;139323465
0;SILO;37759.144060105005;False;Remote;5.0;19.0;False;1568;1568;34184;0;0;874404174.0;0.0;12666241576.0;0.0;6.799187;0.0;0.0;4.2e-05;6014.355015;22.090416;625.84561;602.337502;2189.371718;4.3634889999999995;0.0;0.0;144832205
0;SILO;37975.585906945664;False;Remote;25.0;36.0;False;1568;1568;144303;0;0;850432680.0;0.0;12800891903.0;0.0;6.337269999999999;0.0;0.0;4.1e-05;5879.158799;51.550846;624.949789;595.714516;2126.5529239999996;4.862087;0.0;0.0;142388074
0;TICTOC;40359.61850692312;False;Remote;1.0;15.0;False;1568;1568;8566;0;0;1129595916.0;0.0;9959032781.0;0.0;5.275012;0.0;0.0;3.9e-05;5657.515931;2.3517069999999998;506.20595199999997;620.140078;2631.855689;4.4528620000000005;0.0;0.0;145621929
0;TICTOC;40645.6700991741;False;Remote;5.0;19.0;False;1568;1568;37656;0;0;1079750270.0;0.0;10233731088.0;0.0;4.986943;0.0;0.0;3.9e-05;5569.914513000001;22.052107;503.39745800000003;584.3593179999999;2554.277299;4.327207;0.0;0.0;144383232
0;TICTOC;41050.378268059925;False;Remote;25.0;36.0;False;1568;1568;156630;0;0;1002733975.0;0.0;9501999711.0;0.0;4.873772;0.0;0.0;3.8e-05;5328.228348;28.958315999999996;496.154247;567.422579;2409.628043;4.254418;0.0;0.0;139493488
0;WAIT DIE;44207.90626126711;False;Remote;1.0;15.0;False;1568;1568;23923;0;0;833965623.0;0.0;29244572164.0;0.0;61.817547999999995;0.0;0.0;3.5e-05;4768.673122;0.340841;69.60505;374.176547;1887.427266;10.713336;4.668482;0.05533099999999999;134447101
0;WAIT DIE;44770.04798463993;False;Remote;5.0;19.0;False;1568;1568;75577;0;0;830261361.0;0.0;27931172703.0;0.0;59.882099;0.0;0.0;3.5e-05;4681.762129;1.284239;70.23048100000001;402.257213;1856.706752;10.490917;4.469755999999999;0.26355500000000004;133675201
0;WAIT DIE;44884.85708574436;False;Remote;25.0;36.0;False;1568;1568;435581;0;0;813501051.0;0.0;28356625525.0;0.0;58.931146999999996;0.0;0.0;3.5e-05;4608.07529;6.025112;69.869118;393.31579500000004;1824.9039440000001;10.230267999999999;4.342937999999999;1.112673;131908674
0;DL DETECT;30173.48381546415;False;Remote;50.0;57.0;False;1568;1568;20229;593895;25;2415606660.0;0.0;74485506813.0;0.0;100.740747;10.587055;0.0;5.2000000000000004e-05;5235.756359;32.685044;102.73252099999999;448.02288300000004;2154.4625760000004;26.625707000000002;0.0;73.581337;100753195
0;HSTORE;10880.209939932678;False;Remote;50.0;57.0;False;1568;1568;196863;0;0;1370072006.0;0.0;3582654074.0;0.0;1.447858;0.0;0.0;0.000144;21913.74238;0.5880350000000001;0.0;202.22205;284.445676;32.505894;4.252779;20643.950058000002;152057473
0;MVCC;35214.58415638717;False;Remote;50.0;57.0;False;1568;1568;82550;0;0;819862667.0;0.0;1526955388400.0;597013959150.0;98.919962;0.0;0.0;4.5e-05;5900.335413000001;9.14493;858.103302;538.624418;3689.97129;4.168501999999999;3.7432220000000003;8.553974;132511389
0;NO WAIT;44053.27555222944;False;Remote;50.0;57.0;False;1568;1568;851106;0;0;877034663.0;0.0;28177052754.0;0.0;63.087354000000005;0.0;0.0;3.6e-05;4773.987943;15.271025;71.98063499999999;410.18803199999996;1865.2351390000001;5.037082;0.0;0.0;134126152
0;OCC;37269.557744987316;False;Remote;50.0;57.0;False;1568;1568;568084;0;0;770548480.0;0.0;27346280007.0;0.0;55.268135;0.0;0.0;4.2e-05;5554.126668;357.748513;856.1950009999999;495.84925300000003;3406.296586;3.995945;7.35533;0.0;132015207
0;SILO;38187.38934090669;False;Remote;50.0;57.0;False;1568;1568;244580;0;0;886061563.0;0.0;11421453522.0;0.0;5.973711;0.0;0.0;4.1e-05;5938.3941509999995;84.20383199999999;623.991611;624.815503;2106.604126;4.650325;0.0;0.0;144624853
0;TICTOC;41895.93532330413;False;Remote;50.0;57.0;False;1568;1568;264211;0;0;1058991155.0;0.0;9263189687.0;0.0;4.89168;0.0;0.0;3.7e-05;5388.763717;41.448297;515.355394;621.63324;2384.749312;4.231501000000001;0.0;0.0;143984245
0;WAIT DIE;44849.368670217154;False;Remote;50.0;57.0;False;1568;1568;570776;0;0;815600842.0;0.0;28615645536.0;0.0;60.880418999999996;0.0;0.0;3.5e-05;4606.409802;9.078214;70.191257;404.79472000000004;1831.8680809999998;10.201975;4.346878;1.8926189999999998;131756742
0;OCC;34845.750476818015;False;Local;5.0;19.0;False;1568;1568;20410;0;0;316698775.0;0.0;12441205900.0;0.0;21.858698999999998;0.0;0.0;4.5e-05;2205.123763;17.473635;1142.529581;93.42319599999999;1718.765979;1.6659110000000001;2.864072;0.0;49004587
0;OCC;30701.383161911548;False;Remote;5.0;19.0;False;1568;1568;49293;0;0;665605663.0;0.0;19473850663.0;0.0;37.785895000000004;0.0;0.0;5.1e-05;5378.238251;28.762604;2032.519536;348.62629300000003;3916.804981;3.2847269999999997;6.302377;0.0;105305710
0;OCC;81712.59449361169;False;Local;25.0;36.0;False;1568;1568;239033;0;0;554792358.0;0.0;30984652859.0;0.0;56.38694;0.0;0.0;1.9e-05;1886.1368969999999;83.500922;517.6917990000001;121.32028999999999;1337.945277;2.760512;5.29896;0.0;98291543
0;OCC;37654.740841918836;False;Remote;25.0;36.0;False;1568;1568;358952;0;0;783694373.0;0.0;28157199499.0;0.0;58.472685;0.0;0.0;4.2e-05;5611.461520000001;85.188025;832.068304;477.400212;3687.018249;4.055353;7.460961;0.0;134756460
0;DL DETECT;99167.22383880525;False;Local;0.0;0.0;False;1568;1568;0;0;0;669196486.0;0.0;44099026809.0;0.0;72.443352;0.0;0.0;1.6e-05;1694.0398989999999;0.0;66.30068;139.130418;1042.8400199999999;3.665781;0.0;0.0;107138542
0;DL DETECT;69101.83147952355;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;718216116.0;0.0;38568369302.0;0.0;66.236825;0.0;0.0;2.3e-05;2667.554967;0.0;67.051826;191.223432;1404.1613009999999;3.42786;0.0;0.0;117559269
0;DL DETECT;61454.33520318837;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;737341830.0;0.0;37539167468.0;0.0;65.433465;0.0;0.0;2.6000000000000002e-05;3045.810629;0.0;69.056657;224.204089;1528.411724;3.6061699999999997;0.0;0.0;119373895
0;NO WAIT;98195.60777020875;False;Local;0.0;0.0;False;1568;1568;0;0;0;654283533.0;0.0;43691554504.0;0.0;73.641894;0.0;0.0;1.6e-05;1683.9463670000002;0.0;58.639185999999995;138.059357;1033.4071529999999;5.469707;0.0;0.0;105456720
0;NO WAIT;68737.45957638633;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;717844867.0;0.0;36021784962.0;0.0;63.810355;0.0;0.0;2.3e-05;2676.437797;0.0;60.45073299999999;194.15412800000001;1373.923168;4.131396;0.0;0.0;117328785
0;NO WAIT;60741.612499887575;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;724416161.0;0.0;36709958301.0;0.0;67.051037;0.0;0.0;2.6000000000000002e-05;3048.501211;0.0;61.250294;222.55759300000003;1519.711537;3.5037540000000003;0.0;0.0;118093673
0;OCC;30460.21506656616;False;Local;0.0;0.0;False;1568;1568;0;0;0;384628316.0;0.0;13227189083.0;0.0;22.273942;0.0;0.0;5.1e-05;2548.516907;0.0;1341.2535619999999;102.935401;2000.805457;1.567301;3.045861;0.0;49507891
0;OCC;26245.12562543218;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;374249801.0;0.0;14527771744.0;0.0;24.739239;0.0;0.0;5.9999999999999995e-05;3197.503348;0.0;1645.4092560000001;130.597075;2499.626706;1.7341669999999998;3.304968;0.0;53519692
0;OCC;25891.231579926276;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;429349396.0;0.0;15228907795.0;0.0;25.703394;0.0;0.0;6.1e-05;3495.9406759999997;0.0;1760.0663260000001;150.094902;2721.349674;1.895517;3.6104519999999996;0.0;57725899
0;OCC;24349.46272028156;False;Remote;0.0;0.0;False;1568;1568;0;0;0;547385262.0;0.0;18528682729.0;0.0;33.392683;0.0;0.0;6.4e-05;5178.031209000001;0.0;2367.162091;270.401087;3923.346274;2.582615;4.971207;0.0;80409616
0;WAIT DIE;96465.41903322384;False;Local;0.0;0.0;False;1568;1568;0;0;0;655275012.0;0.0;44746345101.0;0.0;73.576799;0.0;0.0;1.6e-05;1722.348883;0.0;60.220406000000004;141.010571;1064.263967;8.551528999999999;3.708301;0.0;105961165
0;WAIT DIE;69934.23793524019;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;725431113.0;0.0;36505405385.0;0.0;63.926342000000005;0.0;0.0;2.2e-05;2679.277645;0.0;62.038777;197.24433;1382.792142;9.24607;3.8899760000000003;0.0;119498240
0;WAIT DIE;61938.49505532837;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;735420370.0;0.0;37819185236.0;0.0;65.32800999999999;0.0;0.0;2.5e-05;3072.133127;0.0;62.55195;229.079596;1518.734508;9.307628;3.952807;0.0;121354147
0;WAIT DIE;43815.03048455116;False;Remote;0.0;0.0;False;1568;1568;0;0;0;819017212.0;0.0;33957744864.0;0.0;72.966662;0.0;0.0;3.6e-05;4779.274238;0.0;71.036008;385.942381;2011.88273;10.443214;4.439246;0.0;133548499
0;DL DETECT;59926.49972718314;False;1 Hop;5.0;19.0;False;1568;1568;2039;183601;0;1223762471.0;0.0;45452109713.0;0.0;72.237258;5.770194;0.0;2.6000000000000002e-05;3025.32624;3.6503650000000003;73.847207;240.600294;1502.270933;8.412737;0.0;13.820204;115623222
0;DL DETECT;46243.097546096826;False;1 Hop;25.0;36.0;False;1568;1568;27889;403876;10;1877995725.0;0.0;63705247764.0;0.0;83.52409499999999;11.981455;0.0;3.4e-05;3705.810768;60.584621;88.24999100000001;279.831524;1738.4963070000001;19.863192;0.0;77.33003599999999;109290924
0;HSTORE;119544.56423355089;False;1 Hop;5.0;19.0;False;1568;1568;3520104;0;0;1211554976.0;0.0;3254791203.0;0.0;1.297391;0.0;0.0;1.3000000000000001e-05;1757.2032829999998;16.681652;0.0;138.735657;186.45926200000002;43.451962;3.802453;781.49581;133969452
0;HSTORE;30005.366866051318;False;1 Hop;25.0;36.0;False;1568;1568;894016;0;0;1354061333.0;0.0;3535237755.0;0.0;1.436213;0.0;0.0;5.2000000000000004e-05;7848.206681000001;2.280904;0.0;142.374962;199.927024;26.077972;4.2004220000000005;6986.255587000001;150183878
0;HSTORE;15314.996974211297;False;1 Hop;50.0;57.0;False;1568;1568;302853;0;0;1361157149.0;0.0;3587938709.0;0.0;1.434328;0.0;0.0;0.000102;15499.362193;0.960189;0.0;143.459299;273.91499300000004;27.999852;4.197015;14568.110502000001;151385641
0;MVCC;71484.46114236549;False;1 Hop;5.0;19.0;False;1568;1568;11674;0;0;894195498.0;0.0;765265696971.0001;300105288954.0;67.541315;0.0;0.0;2.2e-05;3179.636281;1.8922080000000001;447.482538;268.50925;1930.3047800000002;4.177879;3.9728769999999995;1.6507560000000001;144958282
0;MVCC;71348.17030786519;False;1 Hop;25.0;36.0;False;1568;1568;51784;0;0;895095583.0;0.0;791749875336.9999;312936086603.0;71.668449;0.0;0.0;2.2e-05;3281.646396;8.608554;458.340146;277.77154900000005;1989.6635579999997;4.281097;4.072396;7.625644;149323639
0;MVCC;71579.7304552121;False;1 Hop;50.0;57.0;False;1568;1568;89453;0;0;890065957.0;0.0;795148357124.9999;321650187104.0;71.082025;0.0;0.0;2.2e-05;3261.330508;8.936427;441.793971;281.094094;1971.2680679999999;4.240414;4.0464459999999995;8.767105;148880841
0;NO WAIT;69081.32092933511;False;1 Hop;5.0;19.0;False;1568;1568;114543;0;0;746471724.0;0.0;38256014941.0;0.0;67.56252099999999;0.0;0.0;2.3e-05;2720.9843739999997;1.402506;61.391353;197.650521;1417.995142;4.225655000000001;0.0;0.0;119878313
0;NO WAIT;68910.32333490896;False;1 Hop;25.0;36.0;False;1568;1568;481810;0;0;736087986.0;0.0;36282056626.0;0.0;65.047101;0.0;0.0;2.3e-05;2739.925339;5.858675;63.016226;208.603571;1391.454673;4.285409;0.0;0.0;120413993
0;NO WAIT;69417.38748706451;False;1 Hop;50.0;57.0;False;1568;1568;512289;0;0;735351840.0;0.0;36563684600.0;0.0;64.183298;0.0;0.0;2.3e-05;2726.692168;8.162188;63.030457;215.887135;1373.7926029999999;4.253554;0.0;0.0;120714188
0;OCC;30286.354613110918;False;1 Hop;5.0;19.0;False;1568;1568;23241;0;0;367149356.0;0.0;17598875250.0;0.0;31.937611999999998;0.0;0.0;5.2000000000000004e-05;2874.773139;19.871198;1418.499773;122.62047199999999;2253.305104;1.710463;3.3412559999999996;0.0;55527040
0;OCC;57599.912486114365;False;1 Hop;25.0;36.0;False;1568;1568;231695;0;0;540379862.0;0.0;32593630378.0;0.0;58.895309999999995;0.0;0.0;2.7000000000000002e-05;2595.79378;45.887142;734.186648;158.630457;1913.4355010000002;2.7508150000000002;5.1303730000000005;0.0;95355545
0;SILO;96347.2183734968;False;1 Hop;5.0;19.0;False;1568;1568;31054;0;0;834994750.0;0.0;9399368783.0;0.0;5.77894;0.0;0.0;1.6e-05;2189.411696;19.101635;310.086459;232.585704;849.0980189999999;3.740991;0.0;0.0;134530438
0;SILO;97664.5413827672;False;1 Hop;25.0;36.0;False;1568;1568;136194;0;0;859855869.0;0.0;9983032355.0;0.0;5.4476;0.0;0.0;1.6e-05;2232.016313;34.411045;321.979756;243.85815099999996;836.551233;3.9022550000000003;0.0;0.0;139023501
0;SILO;98026.72796325486;False;1 Hop;50.0;57.0;False;1568;1568;240776;0;0;894765431.0;0.0;11522433767.0;0.0;6.773917;0.0;0.0;1.6e-05;2343.3134579999996;49.555611;333.79315299999996;264.459425;866.159512;4.090535;0.0;0.0;146497035
0;TICTOC;120614.146172987;False;1 Hop;5.0;19.0;False;1568;1568;35057;0;0;852066474.0;0.0;8077279667.0;0.0;4.6888760000000005;0.0;0.0;1.3000000000000001e-05;1848.5155260000001;8.481978999999999;245.17450499999998;234.567112;822.388403;3.885881;0.0;0.0;142192042
0;TICTOC;120447.86582497356;False;1 Hop;25.0;36.0;False;1568;1568;154470;0;0;865285924.0;0.0;8058755291.0;0.0;4.790355;0.0;0.0;1.3000000000000001e-05;1879.318191;25.297709;255.521377;239.15421400000002;832.598128;3.95845;0.0;0.0;144362159
0;TICTOC;120670.14855468358;False;1 Hop;50.0;57.0;False;1568;1568;255409;0;0;852227693.0;0.0;8106181719.0;0.0;4.7121830000000005;0.0;0.0;1.3000000000000001e-05;1852.246818;31.142765999999998;253.595306;242.489379;815.0237950000001;3.908203;0.0;0.0;142545216
0;WAIT DIE;67296.82942629214;False;1 Hop;5.0;19.0;False;1568;1568;66406;0;0;727301681.0;0.0;38954154616.0;0.0;67.30759;0.0;0.0;2.3e-05;2802.715571;0.851598;62.992208999999995;209.181829;1449.291418;9.200686;3.9285550000000002;0.153051;120289459
0;WAIT DIE;67369.09304035253;False;1 Hop;25.0;36.0;False;1568;1568;246301;0;0;721169820.0;0.0;38350669196.0;0.0;68.002875;0.0;0.0;2.3e-05;2817.274536;3.563582;63.733148;214.767067;1451.43471;9.435953;4.123328;0.701529;121044152
0;WAIT DIE;68928.43755169399;False;1 Hop;50.0;57.0;False;1568;1568;731919;0;0;733445995.0;0.0;38410697801.0;0.0;68.10335699999999;0.0;0.0;2.3e-05;2770.546714;7.881891;63.891052;216.557091;1430.986697;9.590710000000001;4.142817;1.1754440000000002;121791745
0;HSTORE;195637.99814017408;False;Local;0.0;0.0;False;1568;1568;0;0;0;881441250.0;0.0;2546922928.0;0.0;0.938609;0.0;0.0;8e-06;752.854331;0.0;0.0;82.398201;206.747692;92.598974;2.821784;0.0;93932981
0;HSTORE;167727.87176734552;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;1020181459.0;0.0;2817330733.0;0.0;1.082916;0.0;0.0;9e-06;1011.4264929999999;0.0;0.0;132.76778000000002;163.400301;83.396283;3.1542310000000002;0.0;108191590
0;HSTORE;148915.907448617;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;1025338844.0;0.0;2873018504.0;0.0;1.0783690000000001;0.0;0.0;1.1e-05;1140.652215;0.0;0.0;152.916411;185.974573;88.110404;3.200698;0.0;108329885
0;HSTORE;85970.32707205121;False;Remote;0.0;0.0;False;1568;1568;0;0;0;1190393999.0;0.0;3231770618.0;0.0;1.27911;0.0;0.0;1.8e-05;2302.6205609999997;0.0;0.0;346.537752;178.46708600000002;109.92508600000001;3.731757;0.0;126248114
0;MVCC;98494.09180697057;False;Local;0.0;0.0;False;1568;1568;0;0;0;944142188.0;0.0;575882660018.0;172752654704.0;67.972181;0.0;0.0;1.6e-05;2395.582783;0.0;212.80199900000002;178.394263;1424.763908;4.763843;4.103255;0.0;150478795
0;MVCC;70108.89507939179;False;1 Hop;0.0;0.0;False;1568;1568;0;0;0;912900402.0;0.0;825516368490.0;333203034324.0;91.728512;0.0;0.0;2.2e-05;3294.388966;0.0;392.54873100000003;273.119263;2000.4789420000002;4.683580999999999;4.06811;0.0;147299726
0;MVCC;55428.6642233638;False;2 Hop;0.0;0.0;False;1568;1568;0;0;0;839514782.0;0.0;982168480672.0;396151584698.0;90.457505;0.0;0.0;2.8000000000000003e-05;3810.749561;0.0;475.343983;322.63559300000003;2347.162354;4.552055;3.7507650000000003;0.0;134709667
